id,nombre,precio,fecha
3139,Mouse Pad 725,2163.83,2024-05-27
3140,Tablet 872,3682.49,2024-02-28
3141,Memoria USB 460,3163.41,2024-05-14
3142,Router 267,2511.97,2025-01-25
3143,Smartphone 670,3159.67,2024-02-20
3144,Cámara 262,1948.09,2024-06-03
3145,Disco Duro 154,3293.24,2025-05-13
3146,Cable HDMI 767,1455.26,2024-10-18
3147,Parlante 357,3908.46,2025-01-11
3148,Cargador 986,1206.32,2024-07-01
3149,SSD 348,2190.9,2025-04-12
3150,Tablet 758,2355.68,2024-10-07
3151,Auriculares 893,3253.09,2025-04-03
3152,Cargador 987,4565.93,2024-10-09
3153,Laptop 157,4939.42,2024-02-16
3154,Mouse Pad 727,606.19,2025-01-22
3155,Memoria USB 938,4194.94,2024-06-24
3156,Disco Duro 213,2204.43,2024-06-28
3157,Tablet 224,3371.34,2025-01-03
3158,Mouse Pad 883,849.24,2024-07-02
3159,Mouse Pad 775,2500.98,2024-08-08
3160,Mouse 770,3938.06,2024-12-06
3161,Cargador 727,3686.05,2025-05-07
3162,Cable HDMI 648,4756.24,2024-09-28
3163,Impresora 957,3353.62,2024-11-01
3164,Mouse 465,1451.39,2025-03-25
3165,Mouse Pad 253,1573.11,2024-06-08
3166,Cámara 874,428.61,2024-10-23
3167,Laptop 567,3914.07,2025-02-13
3168,Disco Duro 132,3057.48,2025-03-09
3169,Cámara 714,3240.11,2024-07-12
3170,Auriculares 501,2697.46,2024-05-04
3171,Proyector 853,1385.55,2024-01-23
3172,Smartphone 545,155.46,2025-04-27
3173,Micrófono 474,2161.92,2025-04-23
3174,Cámara 304,353.57,2024-02-17
3175,SSD 609,4317.26,2024-02-15
3176,Cargador 112,667.72,2024-04-29
3177,Laptop 307,1975.01,2024-06-25
3178,Parlante 622,141.76,2024-08-04
3179,Cargador 240,4512.77,2024-07-11
3180,Teclado 699,2087.23,2024-03-19
3181,SSD 682,2192.46,2024-05-28
3182,Cargador 159,435.26,2025-04-03
3183,Mouse 966,878.08,2024-08-02
3184,Parlante 101,621.13,2025-04-16
3185,Disco Duro 651,431.86,2024-10-22
3186,Mouse Pad 653,1016.08,2024-12-24
3187,Monitor 382,3658.25,2024-12-24
3188,Smartwatch 401,4927.12,2024-07-18
3189,Mouse 699,2851.54,2024-04-26
3190,Monitor 768,2352.38,2024-06-30
3191,Cámara 318,4072.3,2024-12-09
3192,Router 792,1386.94,2025-05-04
3193,Cámara 164,366.11,2024-11-07
3194,Auriculares 437,3659.49,2024-11-19
3195,Smartwatch 905,569.0,2024-02-17
3196,Disco Duro 651,3959.83,2024-06-22
3197,Micrófono 211,4044.17,2025-02-10
3198,Cargador 285,836.25,2025-02-07
3199,Smartwatch 919,3140.43,2024-11-23
3200,Mouse Pad 970,3921.87,2024-08-12
3201,Tablet 857,3552.5,2025-01-12
3202,Impresora 466,3300.87,2025-02-22
3203,Monitor 670,1850.72,2025-01-20
3204,Teclado 900,570.58,2025-04-19
3205,Cargador 239,1790.12,2024-05-07
3206,Teclado 678,427.29,2025-03-30
3207,Smartwatch 559,2704.42,2024-05-26
3208,Laptop 888,3255.68,2024-07-16
3209,Cargador 542,1839.17,2024-08-08
3210,Proyector 702,1333.18,2024-04-14
3211,Cámara 743,930.01,2024-03-28
3212,Monitor 517,2193.63,2024-04-17
3213,Micrófono 460,4549.4,2024-05-11
3214,Mouse 577,3328.97,2024-07-24
3215,Disco Duro 214,1336.87,2024-08-10
3216,SSD 196,4511.65,2025-03-20
3217,Cargador 607,4919.32,2025-04-10
3218,Impresora 556,723.46,2024-02-01
3219,Smartwatch 383,2322.22,2025-05-15
3220,Auriculares 613,1920.72,2024-10-21
3221,Smartwatch 286,2941.83,2024-11-05
3222,Memoria USB 400,694.16,2024-10-10
3223,Cable HDMI 123,398.94,2024-12-29
3224,Memoria USB 848,1231.31,2024-05-11
3225,Smartphone 247,3089.89,2024-07-02
3226,Parlante 596,2760.27,2025-04-05
3227,Mouse 479,1098.66,2024-03-10
3228,Teclado 868,2361.99,2025-02-03
3229,Micrófono 303,2608.27,2024-02-18
3230,Memoria USB 494,1538.9,2024-06-18
3231,Parlante 659,2826.22,2024-10-12
3232,Tablet 606,2510.87,2025-02-24
3233,Impresora 971,4521.35,2024-10-06
3234,Proyector 742,833.54,2024-06-23
3235,Teclado 403,1002.51,2024-03-29
3236,Teclado 141,4728.79,2024-04-04
3237,Smartwatch 492,678.95,2024-09-13
3238,SSD 757,2003.0,2025-02-28
3239,Laptop 878,4715.34,2024-10-17
3240,Cable HDMI 430,1300.04,2024-02-05
3241,Memoria USB 983,4404.35,2024-11-27
3242,Proyector 485,2220.82,2024-01-15
3243,Router 458,4245.25,2025-01-20
3244,Proyector 394,4469.2,2024-11-08
3245,Teclado 953,1274.5,2024-11-15
3246,Mouse 394,4809.45,2024-08-21
3247,Cámara 427,106.62,2025-03-17
3248,Smartwatch 435,982.33,2024-05-21
3249,Tablet 416,2458.06,2025-02-22
3250,Tablet 792,2209.71,2024-10-19
3251,Cable HDMI 881,4926.83,2024-06-26
3252,Smartwatch 324,4739.08,2024-11-16
3253,Parlante 678,1521.68,2025-01-27
3254,Proyector 995,2356.56,2025-04-05
3255,Router 457,2028.11,2024-12-07
3256,Parlante 777,1340.16,2024-04-16
3257,Tablet 796,4453.6,2024-03-21
3258,Tablet 936,4221.94,2024-04-30
3259,Teclado 698,4055.28,2024-08-12
3260,Cargador 122,575.84,2025-02-06
3261,Impresora 304,1581.0,2024-11-12
3262,Smartwatch 819,3606.47,2024-07-11
3263,Memoria USB 465,3594.46,2025-03-22
3264,Mouse Pad 619,1285.56,2024-04-28
3265,Laptop 149,3202.46,2024-11-14
3266,Cámara 209,1998.18,2025-03-16
3267,Cámara 113,4117.84,2024-11-22
3268,Smartphone 547,2594.13,2024-03-10
3269,Cámara 568,454.32,2024-08-31
3270,Memoria USB 175,666.52,2025-02-16
3271,Smartphone 976,4713.82,2024-10-03
3272,Mouse Pad 391,1132.23,2024-11-27
3273,Router 205,1653.62,2024-07-13
3274,Impresora 461,1248.13,2025-04-27
3275,Disco Duro 115,395.41,2024-03-18
3276,Cargador 990,2013.68,2024-06-06
3277,Parlante 829,1889.03,2024-05-20
3278,Mouse 937,1313.01,2024-06-24
3279,Auriculares 690,4524.51,2024-06-10
3280,Tablet 170,1393.17,2025-05-10
3281,Mouse 684,3455.95,2024-02-22
3282,SSD 482,4249.16,2024-02-27
3283,Smartphone 212,2968.78,2024-10-23
3284,Cargador 134,2126.3,2024-06-04
3285,Mouse Pad 182,4456.15,2024-05-14
3286,Cargador 269,4715.35,2024-04-06
3287,Tablet 320,2261.3,2024-07-28
3288,Smartphone 553,2672.37,2025-04-25
3289,SSD 642,3858.88,2024-04-11
3290,Proyector 850,3028.07,2024-09-17
3291,Cámara 749,2789.03,2024-11-11
3292,Cámara 757,853.43,2025-01-22
3293,Teclado 482,3433.94,2024-11-13
3294,Mouse Pad 389,4025.67,2024-06-08
3295,Router 507,3056.36,2024-11-04
3296,Impresora 234,961.22,2024-02-12
3297,Proyector 655,2931.73,2024-03-31
3298,Monitor 538,2182.61,2024-12-27
3299,Smartphone 484,1630.72,2024-10-20
3300,Impresora 553,4768.22,2024-12-04
3301,Impresora 971,1005.87,2024-04-04
3302,Mouse Pad 478,2183.73,2024-06-04
3303,Micrófono 168,3369.01,2024-09-24
3304,Router 530,3347.65,2025-02-11
3305,Smartphone 443,2905.64,2025-01-08
3306,Micrófono 725,4721.02,2024-02-12
3307,Mouse 773,631.12,2025-03-19
3308,Mouse 345,1637.14,2024-10-06
3309,Impresora 289,1039.64,2024-05-01
3310,Cable HDMI 620,1428.75,2024-02-05
3311,SSD 865,4250.54,2025-02-27
3312,Monitor 988,2929.42,2024-04-30
3313,Micrófono 645,2169.82,2025-03-26
3314,Laptop 463,887.77,2024-04-26
3315,Monitor 739,3520.21,2024-10-23
3316,SSD 378,2549.26,2024-04-03
3317,Laptop 484,3781.51,2024-11-11
3318,Proyector 269,1625.97,2024-11-03
3319,Memoria USB 185,1707.41,2024-12-18
3320,Router 312,1569.86,2024-09-17
3321,Impresora 769,1039.64,2024-02-27
3322,Laptop 347,1079.31,2024-08-15
3323,Router 739,2916.72,2024-03-11
3324,Laptop 323,4683.99,2024-12-21
3325,Cámara 907,3996.33,2024-07-07
3326,Parlante 977,2530.85,2024-03-21
3327,SSD 173,2435.9,2024-07-15
3328,Cargador 888,336.34,2024-02-17
3329,Impresora 451,1338.85,2024-08-20
3330,Mouse 538,3082.96,2025-01-28
3331,Cámara 246,779.54,2025-05-10
3332,Memoria USB 312,1573.33,2024-11-12
3333,Cargador 649,4054.44,2024-08-15
3334,Proyector 319,1116.07,2024-06-01
3335,Laptop 785,1068.29,2024-02-03
3336,Cámara 337,1896.36,2024-07-30
3337,Cargador 364,359.87,2024-02-07
3338,Tablet 520,158.11,2024-01-22
3339,Proyector 357,4877.26,2025-04-03
3340,Monitor 981,134.24,2025-04-18
3341,Cable HDMI 587,3380.4,2024-05-24
3342,Disco Duro 246,3976.69,2024-10-07
3343,Auriculares 850,3157.26,2025-02-09
3344,Laptop 248,4467.49,2024-10-23
3345,Router 607,3387.98,2024-05-09
3346,Auriculares 127,902.68,2024-06-13
3347,Smartwatch 307,2600.93,2024-11-03
3348,Tablet 930,1256.88,2024-11-09
3349,Cargador 316,3167.43,2024-01-31
3350,Cámara 357,3856.33,2025-05-04
3351,Disco Duro 533,4167.03,2024-04-14
3352,Parlante 110,3996.62,2024-10-27
3353,Smartwatch 133,2010.64,2025-03-24
3354,SSD 105,1889.96,2024-12-30
3355,Laptop 621,1486.45,2024-05-21
3356,Mouse Pad 586,3137.24,2025-03-01
3357,Micrófono 839,4081.85,2024-05-18
3358,Parlante 499,4175.68,2024-12-14
3359,Cámara 246,4718.59,2024-11-17
3360,Teclado 446,2035.63,2024-10-11
3361,Tablet 557,1221.54,2025-02-13
3362,Smartwatch 850,1611.94,2024-10-09
3363,Parlante 271,467.59,2024-05-18
3364,SSD 712,3595.23,2024-10-26
3365,Cable HDMI 973,4282.17,2024-12-16
3366,Proyector 260,4975.51,2025-04-12
3367,Auriculares 936,3075.08,2024-07-25
3368,Cable HDMI 573,160.12,2024-01-02
3369,Memoria USB 266,992.43,2024-02-13
3370,Cable HDMI 467,1564.36,2025-03-24
3371,SSD 909,3741.71,2024-03-09
3372,Laptop 275,2443.06,2024-02-04
3373,Parlante 218,629.22,2024-05-11
3374,Cámara 534,580.3,2025-04-04
3375,Disco Duro 677,4074.27,2025-02-04
3376,Laptop 713,501.6,2024-10-24
3377,Teclado 197,4672.65,2024-07-22
3378,Smartphone 683,3818.41,2024-12-19
3379,Mouse 574,4354.37,2024-04-20
3380,Mouse Pad 431,1861.17,2024-09-24
3381,Mouse Pad 363,1796.02,2024-10-23
3382,Smartwatch 433,2235.03,2025-05-10
3383,Micrófono 902,2512.88,2024-07-14
3384,Mouse 480,2194.52,2024-11-06
3385,Micrófono 986,2616.8,2024-10-03
3386,Auriculares 929,4947.93,2024-06-08
3387,Monitor 598,1168.99,2025-03-22
3388,Mouse 794,2682.58,2024-12-03
3389,Smartphone 529,678.74,2025-01-11
3390,Router 236,67.19,2025-01-23
3391,Auriculares 648,1504.72,2025-03-27
3392,Impresora 560,3982.61,2025-02-11
3393,Laptop 676,3627.1,2024-02-04
3394,Smartwatch 885,1418.64,2024-10-13
3395,Cargador 988,139.47,2024-09-23
3396,Smartphone 354,163.5,2025-01-05
3397,Monitor 373,1125.31,2024-07-16
3398,Micrófono 580,2957.87,2024-06-02
3399,Smartwatch 220,2646.62,2024-10-03
3400,Mouse 721,1249.15,2025-05-02
3401,Memoria USB 966,531.37,2024-11-18
3402,Monitor 807,3112.94,2025-02-19
3403,Parlante 491,4738.54,2025-02-14
3404,Smartphone 147,241.11,2024-01-26
3405,SSD 329,121.03,2025-03-12
3406,Disco Duro 474,4510.32,2024-01-10
3407,Monitor 809,1070.78,2025-02-18
3408,Impresora 809,295.18,2025-03-16
3409,Proyector 478,2977.29,2024-11-11
3410,Teclado 508,1217.48,2024-10-29
3411,Memoria USB 884,2116.37,2024-10-29
3412,Smartwatch 256,3478.89,2024-04-07
3413,Monitor 681,4030.2,2024-01-14
3414,Teclado 320,4025.22,2025-03-31
3415,Cargador 687,4913.76,2025-02-08
3416,Cámara 855,4510.83,2024-01-23
3417,Laptop 356,3804.86,2024-02-05
3418,Cámara 256,3090.96,2024-12-17
3419,Memoria USB 458,4557.9,2025-01-10
3420,Smartwatch 530,1869.1,2024-01-13
3421,Router 136,4168.54,2024-01-16
3422,Monitor 105,2160.14,2024-08-08
3423,Auriculares 327,968.63,2025-03-29
3424,Cámara 171,4342.54,2024-08-07
3425,Cable HDMI 744,55.18,2024-09-07
3426,Smartphone 447,3097.45,2024-06-15
3427,Auriculares 888,4606.59,2024-08-21
3428,Mouse Pad 335,1915.9,2024-08-18
3429,Tablet 208,2798.17,2024-12-31
3430,Teclado 870,497.35,2024-09-19
3431,Cable HDMI 477,2291.19,2024-07-11
3432,Router 121,1656.16,2024-01-26
3433,SSD 427,2732.36,2025-01-09
3434,Cámara 274,2606.22,2024-09-11
3435,Micrófono 917,1415.87,2024-01-20
3436,Teclado 384,369.87,2024-07-30
3437,Monitor 577,1763.63,2025-02-12
3438,Disco Duro 895,2061.83,2024-03-01
3439,Monitor 328,4903.03,2024-12-06
3440,Cámara 261,4951.02,2025-02-27
3441,Auriculares 952,1148.51,2024-11-04
3442,Disco Duro 400,414.16,2025-04-29
3443,SSD 346,131.41,2025-03-06
3444,Parlante 524,116.3,2024-05-16
3445,Disco Duro 178,2224.56,2024-12-20
3446,Laptop 543,2845.38,2024-03-17
3447,SSD 591,419.61,2024-08-12
3448,Mouse Pad 950,1275.99,2025-02-08
3449,Cargador 172,68.16,2024-08-26
3450,Laptop 958,4448.27,2024-03-18
3451,Auriculares 362,3051.0,2025-02-28
3452,Parlante 101,1385.69,2024-07-01
3453,Parlante 507,3405.14,2025-01-12
3454,Mouse 144,2958.78,2024-08-27
3455,Auriculares 453,4262.34,2025-04-24
3456,Tablet 166,2993.95,2024-08-14
3457,Tablet 585,4945.91,2024-12-12
3458,Cable HDMI 170,4391.49,2024-07-25
3459,Laptop 467,3273.11,2024-02-19
3460,Auriculares 467,3682.97,2024-04-16
3461,Auriculares 276,219.28,2024-12-14
3462,Memoria USB 740,1288.23,2024-06-07
3463,Teclado 603,1010.22,2024-03-19
3464,Laptop 753,719.39,2024-02-13
3465,Smartphone 877,4759.56,2024-01-07
3466,Router 377,4052.17,2024-07-10
3467,Cámara 418,4708.84,2025-05-03
3468,Tablet 300,183.28,2024-03-03
3469,Router 741,1537.33,2025-03-22
3470,Auriculares 160,2796.5,2024-09-07
3471,Mouse 465,333.73,2025-01-12
3472,Teclado 663,3021.15,2024-06-14
3473,Mouse 140,2045.06,2025-02-18
3474,Cable HDMI 528,2914.97,2024-06-26
3475,Mouse Pad 381,952.11,2024-04-09
3476,Proyector 239,3061.34,2025-04-20
3477,SSD 644,752.89,2024-02-29
3478,Impresora 721,2439.41,2024-02-21
3479,Parlante 281,4759.38,2024-07-03
3480,Proyector 320,4780.02,2025-02-12
3481,Proyector 496,4156.88,2025-01-02
3482,Smartwatch 543,1849.91,2024-12-26
3483,Micrófono 537,3504.27,2024-11-21
3484,Tablet 382,1234.51,2025-04-22
3485,Memoria USB 345,444.18,2024-06-11
3486,Smartphone 999,1093.35,2024-07-12
3487,Teclado 495,513.49,2025-02-05
3488,Mouse 615,1565.51,2024-08-18
3489,Parlante 730,1172.24,2024-01-16
3490,Auriculares 175,296.37,2024-03-05
3491,Mouse 917,3207.71,2024-02-20
3492,Smartwatch 948,72.06,2024-06-08
3493,Cargador 793,1955.59,2024-11-15
3494,Teclado 736,1006.79,2025-01-13
3495,Memoria USB 990,1676.59,2024-08-15
3496,Laptop 626,55.63,2025-02-02
3497,Tablet 668,3394.29,2025-02-15
3498,SSD 952,1860.17,2025-01-22
3499,Smartphone 153,1334.67,2024-05-27
3500,Teclado 378,4705.84,2024-04-16
3501,Auriculares 935,4505.66,2024-09-16
3502,Teclado 144,1255.6,2025-01-07
3503,Monitor 739,124.72,2024-10-13
3504,Memoria USB 937,3521.92,2025-03-25
3505,Smartwatch 908,3094.48,2024-06-20
3506,Mouse 971,2359.88,2024-12-11
3507,Cargador 341,3636.98,2024-09-22
3508,Smartwatch 581,1338.29,2024-08-02
3509,Proyector 750,3506.26,2025-04-06
3510,Impresora 497,248.47,2024-09-03
3511,Micrófono 773,4100.5,2024-06-18
3512,Mouse 552,2308.38,2025-02-06
3513,Mouse 582,4510.59,2025-03-27
3514,Smartphone 928,4007.31,2024-04-20
3515,Smartphone 999,3673.27,2024-03-07
3516,Micrófono 635,2128.41,2024-02-27
3517,Monitor 452,1485.2,2024-10-08
3518,Cargador 272,1601.58,2024-08-05
3519,Parlante 464,4385.03,2025-01-21
3520,Smartphone 392,4387.92,2024-08-05
3521,SSD 430,1071.0,2024-12-30
3522,Memoria USB 552,631.95,2024-03-04
3523,Monitor 553,2539.07,2024-06-29
3524,Smartwatch 511,2617.15,2025-04-04
3525,Micrófono 602,1995.36,2024-01-14
3526,Teclado 545,4411.11,2024-08-18
3527,Tablet 347,3014.64,2024-11-27
3528,Cámara 789,793.83,2024-07-28
3529,Monitor 918,2857.23,2025-03-20
3530,Smartphone 911,1841.74,2024-05-04
3531,Cámara 320,3895.23,2024-08-20
3532,Cable HDMI 463,547.56,2024-12-16
3533,Micrófono 897,4095.68,2025-02-08
3534,Monitor 144,2843.42,2024-12-20
3535,Laptop 837,382.95,2024-02-06
3536,Parlante 500,3332.96,2024-03-01
3537,Cargador 588,4408.36,2024-06-08
3538,Laptop 861,4269.07,2024-05-12
3539,Router 718,1681.79,2025-04-23
3540,Monitor 562,4664.69,2024-11-13
3541,Router 589,760.81,2024-03-16
3542,Cable HDMI 319,4977.59,2024-06-18
3543,Disco Duro 769,2547.47,2025-05-07
3544,Tablet 115,150.96,2024-11-08
3545,Monitor 918,2423.76,2024-08-29
3546,Cámara 825,2633.99,2025-04-24
3547,Micrófono 331,4485.16,2025-01-08
3548,Proyector 677,1549.99,2024-03-16
3549,Smartphone 703,3719.54,2024-12-22
3550,Smartphone 741,4981.9,2024-01-11
3551,SSD 822,3706.47,2024-11-08
3552,SSD 890,517.77,2024-12-30
3553,Mouse Pad 878,3669.21,2024-09-11
3554,Disco Duro 154,1294.82,2024-02-05
3555,Router 178,2235.01,2025-04-10
3556,Laptop 516,2091.83,2025-01-28
3557,Disco Duro 816,1027.89,2025-01-12
3558,Mouse Pad 628,3989.37,2024-04-30
3559,Cámara 174,1887.42,2024-05-02
3560,SSD 297,3642.8,2024-11-23
3561,Memoria USB 255,4190.0,2024-06-19
3562,Parlante 162,2819.91,2024-07-13
3563,Teclado 929,3812.7,2024-10-20
3564,Proyector 704,2297.5,2024-11-01
3565,Proyector 317,1044.56,2025-02-09
3566,Smartwatch 863,1635.86,2024-03-12
3567,Parlante 466,1086.99,2024-10-19
3568,Impresora 463,3646.61,2024-08-09
3569,Proyector 478,4126.34,2025-03-28
3570,Monitor 310,2531.9,2025-04-30
3571,Mouse Pad 926,4517.7,2024-12-22
3572,Parlante 783,3345.53,2024-12-08
3573,Teclado 758,3112.99,2024-10-18
3574,SSD 484,215.28,2024-09-19
3575,Memoria USB 504,1988.81,2024-09-22
3576,Cable HDMI 139,3702.84,2024-11-14
3577,Monitor 772,4266.21,2025-04-17
3578,Router 880,4094.63,2025-01-19
3579,Disco Duro 501,4936.33,2025-01-16
3580,Monitor 960,2480.85,2024-07-06
3581,Tablet 646,3533.1,2025-04-19
3582,Smartphone 983,2501.74,2024-02-06
3583,Impresora 943,4416.5,2024-05-05
3584,Micrófono 184,1267.49,2024-09-15
3585,Disco Duro 459,3262.43,2024-06-11
3586,Laptop 695,3183.36,2024-09-08
3587,Micrófono 708,138.21,2024-11-23
3588,Cámara 636,138.87,2024-03-21
3589,Micrófono 842,3466.58,2024-05-11
3590,Laptop 522,395.38,2024-01-28
3591,Cargador 596,2307.14,2024-09-16
3592,Disco Duro 938,4040.83,2024-08-21
3593,Router 359,624.05,2024-04-13
3594,Memoria USB 993,1686.13,2024-10-20
3595,Memoria USB 126,2119.42,2024-06-07
3596,Laptop 162,3314.43,2024-09-01
3597,Tablet 220,505.66,2024-09-09
3598,Parlante 960,2305.49,2025-05-02
3599,Laptop 634,3319.81,2024-10-20
3600,Proyector 805,3937.43,2024-10-24
3601,Teclado 128,3510.11,2024-12-23
3602,Mouse Pad 816,2976.75,2024-03-06
3603,Smartwatch 947,1354.26,2024-02-16
3604,Proyector 448,4978.08,2024-01-19
3605,Monitor 909,2591.1,2025-03-01
3606,Cámara 940,1106.67,2024-05-27
3607,Auriculares 668,1530.52,2024-06-02
3608,Memoria USB 846,1871.63,2024-11-10
3609,Cable HDMI 448,1881.02,2024-10-01
3610,Micrófono 350,1148.12,2024-07-15
3611,Impresora 722,2153.27,2024-06-27
3612,Laptop 628,3022.51,2024-11-09
3613,Laptop 873,1667.27,2024-01-13
3614,Smartphone 215,270.47,2025-04-19
3615,Impresora 826,4406.99,2025-03-05
3616,Tablet 472,3840.94,2025-04-14
3617,Smartphone 670,1999.73,2025-02-10
3618,Cargador 525,760.53,2024-12-29
3619,Monitor 659,2676.96,2024-12-20
3620,Smartphone 999,1640.43,2024-03-02
3621,Tablet 836,1546.35,2025-02-15
3622,SSD 195,2244.65,2024-05-14
3623,Laptop 773,263.53,2025-01-28
3624,Laptop 194,216.6,2024-02-29
3625,Teclado 758,4943.63,2024-06-18
3626,Mouse 542,4486.19,2025-02-28
3627,Impresora 126,896.4,2025-02-10
3628,Auriculares 862,2670.64,2024-03-24
3629,Router 102,1222.12,2024-10-20
3630,SSD 842,251.17,2025-01-31
3631,Smartwatch 486,4055.6,2024-08-10
3632,Smartwatch 394,4695.24,2024-12-18
3633,Smartphone 472,4977.54,2025-01-30
3634,Memoria USB 387,4393.64,2024-05-25
3635,Auriculares 683,652.02,2024-05-01
3636,Parlante 377,2365.12,2025-01-10
3637,Router 282,2805.1,2024-06-01
3638,Teclado 640,1407.27,2024-07-02
3639,Parlante 829,518.05,2024-06-25
3640,Cable HDMI 398,2616.28,2025-01-20
3641,Memoria USB 224,2452.94,2024-11-15
3642,Monitor 474,1320.56,2024-01-15
3643,Smartphone 451,4241.87,2024-07-04
3644,Tablet 783,483.17,2025-01-21
3645,Mouse 566,4286.43,2024-12-02
3646,SSD 366,3599.32,2024-08-20
3647,Tablet 912,2377.68,2025-04-13
3648,Cámara 956,1187.11,2024-01-16
3649,Cargador 677,706.93,2024-02-02
3650,Mouse 286,3799.18,2025-01-04
3651,Smartwatch 195,4293.49,2024-03-01
3652,Teclado 667,2491.62,2024-02-06
3653,Disco Duro 853,894.03,2024-02-21
3654,Tablet 188,3653.31,2025-03-22
3655,Micrófono 475,2197.95,2024-10-16
3656,Teclado 763,2163.56,2025-04-20
3657,Tablet 970,3822.4,2025-04-18
3658,Micrófono 465,3076.65,2024-04-19
3659,Monitor 362,1402.27,2024-08-28
3660,Mouse Pad 404,2818.74,2024-07-12
3661,Monitor 379,2232.41,2025-05-07
3662,Proyector 432,4321.01,2024-04-20
3663,Teclado 465,3413.83,2024-06-02
3664,Monitor 126,4462.48,2025-04-16
3665,SSD 379,4866.35,2025-04-13
3666,Smartphone 724,74.19,2024-01-13
3667,Teclado 906,2161.04,2024-08-24
3668,Auriculares 370,2662.2,2024-04-28
3669,Mouse 805,763.34,2024-05-12
3670,Impresora 795,4204.77,2024-09-02
3671,Mouse Pad 350,1283.73,2024-01-26
3672,Proyector 175,3783.22,2024-03-21
3673,Proyector 464,393.97,2024-09-10
3674,Monitor 142,4571.11,2024-01-18
3675,Memoria USB 204,2904.59,2024-08-14
3676,Cámara 403,163.46,2024-12-03
3677,Router 639,3452.24,2025-02-25
3678,Auriculares 864,139.2,2024-10-18
3679,Auriculares 325,1297.55,2024-12-24
3680,Memoria USB 605,2222.08,2025-03-04
3681,Cámara 146,1327.59,2024-06-28
3682,Mouse 434,828.08,2024-03-12
3683,Auriculares 235,283.88,2025-02-04
3684,Memoria USB 415,1635.38,2025-04-06
3685,Smartphone 579,4158.22,2024-05-24
3686,Auriculares 456,3700.99,2025-04-06
3687,Cámara 691,961.03,2025-02-15
3688,Router 490,2378.11,2024-09-30
3689,Cable HDMI 208,3746.44,2024-12-30
3690,Memoria USB 765,1967.09,2025-05-03
3691,Cable HDMI 350,641.05,2024-01-16
3692,Cámara 884,377.72,2024-02-21
3693,Smartphone 735,4632.48,2025-03-15
3694,Parlante 937,350.89,2024-04-06
3695,Router 548,3684.18,2024-04-13
3696,Smartwatch 232,4568.13,2024-12-22
3697,Smartwatch 751,2499.36,2024-05-28
3698,Smartwatch 845,2991.45,2024-04-29
3699,Cargador 818,257.49,2025-01-04
3700,Laptop 455,1160.34,2024-02-08
3701,Cable HDMI 885,4677.2,2024-06-09
3702,Cargador 578,4323.37,2024-06-15
3703,Proyector 618,3353.41,2025-03-05
3704,Cámara 374,253.09,2024-03-16
3705,Teclado 567,724.61,2024-08-23
