id,x,y,z,nombre
6193,710,203,46,Caja F
6194,884,588,37,Caja G
6195,628,232,46,Caja H
6196,752,36,14,Caja I
6197,424,369,23,Caja J
6198,703,945,58,Caja K
6199,639,83,27,Caja L
6200,651,212,95,Caja M
6201,828,435,21,Caja N
6202,149,490,33,Caja O
6203,977,789,9,Caja P
6204,431,330,54,Caja Q
6205,240,409,86,Caja R
6206,284,206,23,Caja S
6207,678,614,6,Caja T
6208,647,508,63,Caja U
6209,146,101,46,Caja V
6210,368,79,59,Caja W
6211,778,821,6,Caja X
6212,508,603,54,Caja Y
6213,327,27,20,Caja Z
6214,56,502,42,Caja A
6215,573,198,57,Caja B
6216,829,258,38,Caja C
6217,318,442,22,Caja D
6218,276,17,57,Caja E
6219,687,550,51,Caja F
6220,695,668,7,Caja G
6221,820,565,75,Caja H
6222,142,990,89,Caja I
6223,256,481,97,Caja J
6224,504,294,70,Caja K
6225,699,599,12,Caja L
6226,964,360,36,Caja M
6227,442,328,52,Caja N
6228,291,754,77,Caja O
6229,408,98,43,Caja P
6230,987,857,50,Caja Q
6231,910,480,15,Caja R
6232,936,120,91,Caja S
6233,240,219,95,Caja T
6234,221,557,56,Caja U
6235,909,40,42,Caja V
6236,775,161,64,Caja W
6237,720,905,56,Caja X
6238,639,718,34,Caja Y
6239,53,39,77,Caja Z
6240,212,568,69,Caja A
6241,848,298,27,Caja B
6242,274,518,17,Caja C
6243,773,642,56,Caja D
6244,831,897,88,Caja E
6245,851,453,36,Caja F
6246,900,330,64,Caja G
6247,311,588,17,Caja H
6248,9,894,40,Caja I
6249,436,199,96,Caja J
6250,49,370,91,Caja K
6251,663,384,83,Caja L
6252,236,604,96,Caja M
6253,914,286,27,Caja N
6254,642,531,69,Caja O
6255,588,946,10,Caja P
6256,401,946,38,Caja Q
6257,7,725,39,Caja R
6258,81,274,95,Caja S
6259,770,530,90,Caja T
6260,77,195,31,Caja U
6261,941,860,19,Caja V
6262,511,657,20,Caja W
6263,242,992,3,Caja X
6264,581,478,39,Caja Y
6265,285,28,53,Caja Z
6266,835,881,57,Caja A
6267,412,703,43,Caja B
6268,142,302,42,Caja C
6269,871,417,15,Caja D
6270,59,398,38,Caja E
6271,798,397,5,Caja F
6272,691,377,54,Caja G
6273,809,12,41,Caja H
6274,195,125,27,Caja I
6275,558,708,25,Caja J
6276,497,88,10,Caja K
6277,911,197,91,Caja L
6278,475,376,4,Caja M
6279,481,635,63,Caja N
6280,193,434,23,Caja O
6281,419,848,51,Caja P
6282,239,641,28,Caja Q
6283,273,743,3,Caja R
6284,612,987,46,Caja S
6285,984,104,18,Caja T
6286,332,122,3,Caja U
6287,253,82,83,Caja V
6288,633,893,84,Caja W
6289,240,778,28,Caja X
6290,560,783,51,Caja Y
6291,827,733,51,Caja Z
6292,477,624,23,Caja A
6293,641,647,51,Caja B
6294,152,82,88,Caja C
6295,251,748,16,Caja D
6296,41,621,69,Caja E
6297,434,939,23,Caja F
6298,90,908,42,Caja G
6299,594,221,55,Caja H
6300,136,5,3,Caja I
6301,422,432,62,Caja J
6302,405,447,60,Caja K
6303,489,896,97,Caja L
6304,341,764,81,Caja M
6305,334,103,34,Caja N
6306,807,99,56,Caja O
6307,314,433,36,Caja P
6308,639,489,75,Caja Q
6309,762,655,8,Caja R
6310,959,63,87,Caja S
6311,224,404,5,Caja T
6312,973,995,85,Caja U
6313,19,885,96,Caja V
6314,48,19,65,Caja W
6315,581,386,30,Caja X
6316,37,311,2,Caja Y
6317,580,60,27,Caja Z
6318,70,682,82,Caja A
6319,286,624,52,Caja B
6320,480,908,88,Caja C
6321,591,350,70,Caja D
6322,714,81,72,Caja E
6323,592,174,35,Caja F
6324,120,830,13,Caja G
6325,379,445,95,Caja H
6326,599,868,38,Caja I
6327,131,874,87,Caja J
6328,385,574,73,Caja K
6329,497,225,77,Caja L
6330,606,364,27,Caja M
6331,305,865,74,Caja N
6332,49,999,35,Caja O
6333,900,778,24,Caja P
6334,575,301,98,Caja Q
6335,340,355,45,Caja R
6336,499,258,2,Caja S
6337,221,986,68,Caja T
6338,819,904,86,Caja U
6339,276,817,87,Caja V
6340,52,457,10,Caja W
6341,384,665,82,Caja X
6342,936,259,70,Caja Y
6343,458,572,88,Caja Z
6344,181,436,14,Caja A
6345,294,66,29,Caja B
6346,846,843,3,Caja C
6347,973,70,80,Caja D
6348,904,459,79,Caja E
6349,292,781,25,Caja F
6350,693,807,56,Caja G
6351,794,376,75,Caja H
6352,638,49,21,Caja I
6353,360,940,64,Caja J
6354,755,901,3,Caja K
6355,214,688,21,Caja L
6356,977,267,26,Caja M
6357,816,773,87,Caja N
6358,304,252,2,Caja O
6359,8,350,84,Caja P
6360,629,127,94,Caja Q
6361,825,151,95,Caja R
6362,680,24,20,Caja S
6363,168,497,15,Caja T
6364,716,359,7,Caja U
6365,607,958,81,Caja V
6366,267,74,23,Caja W
6367,355,669,31,Caja X
6368,783,898,2,Caja Y
6369,709,248,99,Caja Z
6370,43,519,21,Caja A
6371,873,565,23,Caja B
6372,502,961,15,Caja C
6373,573,417,71,Caja D
6374,477,841,54,Caja E
6375,33,527,64,Caja F
6376,414,527,7,Caja G
6377,288,449,48,Caja H
6378,260,842,62,Caja I
6379,104,761,38,Caja J
6380,716,184,67,Caja K
6381,149,516,55,Caja L
6382,607,640,70,Caja M
6383,622,301,94,Caja N
6384,539,245,58,Caja O
6385,172,382,39,Caja P
6386,237,262,53,Caja Q
6387,830,714,38,Caja R
6388,334,722,61,Caja S
6389,681,403,85,Caja T
6390,291,915,2,Caja U
6391,833,196,13,Caja V
6392,139,364,20,Caja W
6393,593,394,100,Caja X
6394,919,702,7,Caja Y
6395,205,311,58,Caja Z
6396,921,591,51,Caja A
6397,432,792,70,Caja B
6398,831,508,22,Caja C
6399,180,980,59,Caja D
6400,911,303,60,Caja E
6401,370,378,68,Caja F
6402,794,54,48,Caja G
6403,157,467,97,Caja H
6404,333,93,8,Caja I
6405,321,740,26,Caja J
6406,57,23,72,Caja K
6407,677,849,16,Caja L
6408,237,676,66,Caja M
6409,63,357,84,Caja N
6410,609,875,62,Caja O
6411,809,75,53,Caja P
6412,41,782,45,Caja Q
6413,253,764,20,Caja R
6414,369,753,6,Caja S
6415,470,413,20,Caja T
6416,747,189,55,Caja U
6417,862,59,88,Caja V
6418,907,26,9,Caja W
6419,313,168,89,Caja X
6420,575,444,85,Caja Y
6421,229,113,67,Caja Z
6422,145,831,57,Caja A
6423,560,462,33,Caja B
6424,743,213,13,Caja C
6425,113,188,48,Caja D
6426,77,364,60,Caja E
6427,844,727,66,Caja F
6428,856,406,82,Caja G
6429,623,305,14,Caja H
6430,737,696,78,Caja I
6431,481,488,63,Caja J
6432,999,712,34,Caja K
6433,541,103,57,Caja L
6434,597,958,35,Caja M
6435,22,790,62,Caja N
6436,858,33,5,Caja O
6437,953,897,30,Caja P
6438,518,465,20,Caja Q
6439,164,890,45,Caja R
6440,669,37,12,Caja S
6441,491,839,73,Caja T
6442,175,573,100,Caja U
6443,448,208,75,Caja V
6444,821,612,25,Caja W
6445,286,113,47,Caja X
6446,484,973,25,Caja Y
6447,445,59,79,Caja Z
6448,345,258,90,Caja A
6449,557,133,48,Caja B
6450,427,890,13,Caja C
6451,995,359,74,Caja D
6452,231,240,5,Caja E
6453,838,868,36,Caja F
6454,191,408,45,Caja G
6455,530,264,67,Caja H
6456,328,73,1,Caja I
6457,270,638,60,Caja J
6458,927,503,56,Caja K
6459,796,702,40,Caja L
6460,883,518,77,Caja M
6461,276,707,86,Caja N
6462,989,91,4,Caja O
6463,299,89,82,Caja P
6464,136,798,83,Caja Q
6465,271,34,22,Caja R
6466,229,220,55,Caja S
6467,413,681,81,Caja T
6468,412,863,30,Caja U
6469,372,920,96,Caja V
6470,948,573,95,Caja W
6471,315,149,55,Caja X
6472,541,63,100,Caja Y
6473,591,106,78,Caja Z
6474,647,751,10,Caja A
6475,228,373,29,Caja B
6476,915,652,25,Caja C
6477,560,265,78,Caja D
6478,270,258,82,Caja E
6479,344,848,68,Caja F
6480,454,381,61,Caja G
6481,446,884,20,Caja H
6482,156,82,97,Caja I
6483,373,65,15,Caja J
6484,856,212,84,Caja K
6485,797,110,90,Caja L
6486,617,602,62,Caja M
6487,424,127,80,Caja N
6488,255,667,42,Caja O
6489,197,602,28,Caja P
6490,206,454,17,Caja Q
6491,587,185,47,Caja R
6492,123,882,32,Caja S
6493,946,793,26,Caja T
6494,946,350,64,Caja U
6495,348,683,1,Caja V
6496,250,130,90,Caja W
6497,1000,731,64,Caja X
6498,328,413,22,Caja Y
6499,805,384,41,Caja Z
6500,955,268,24,Caja A
6501,781,11,19,Caja B
6502,404,51,56,Caja C
6503,270,580,76,Caja D
6504,113,397,46,Caja E
6505,627,801,54,Caja F
6506,74,177,79,Caja G
6507,628,605,1,Caja H
6508,926,82,6,Caja I
6509,231,17,95,Caja J
6510,297,276,26,Caja K
6511,552,950,67,Caja L
6512,877,676,91,Caja M
6513,301,287,63,Caja N
6514,837,143,77,Caja O
6515,303,722,8,Caja P
6516,243,89,94,Caja Q
6517,885,546,6,Caja R
6518,917,385,23,Caja S
6519,368,169,26,Caja T
6520,18,830,83,Caja U
6521,208,118,10,Caja V
6522,566,90,89,Caja W
6523,333,152,33,Caja X
6524,561,311,27,Caja Y
6525,960,394,7,Caja Z
6526,513,483,14,Caja A
6527,847,535,75,Caja B
6528,861,444,18,Caja C
6529,51,967,65,Caja D
6530,335,105,89,Caja E
6531,506,618,90,Caja F
6532,243,769,20,Caja G
6533,72,631,50,Caja H
6534,610,960,18,Caja I
6535,250,609,53,Caja J
6536,926,145,73,Caja K
6537,181,976,88,Caja L
6538,16,383,56,Caja M
6539,576,224,57,Caja N
6540,145,712,29,Caja O
6541,537,763,40,Caja P
6542,643,305,14,Caja Q
6543,163,510,15,Caja R
6544,365,673,40,Caja S
6545,184,629,91,Caja T
6546,747,783,21,Caja U
6547,106,115,87,Caja V
6548,87,8,42,Caja W
6549,607,876,80,Caja X
6550,817,207,67,Caja Y
6551,171,89,32,Caja Z
6552,576,674,48,Caja A
6553,78,701,22,Caja B
6554,660,300,16,Caja C
6555,243,239,48,Caja D
6556,56,189,22,Caja E
6557,967,383,54,Caja F
6558,850,49,8,Caja G
6559,551,282,9,Caja H
6560,887,731,91,Caja I
6561,631,509,37,Caja J
6562,460,787,84,Caja K
6563,551,30,96,Caja L
6564,980,389,24,Caja M
6565,121,321,82,Caja N
6566,234,598,55,Caja O
6567,449,827,76,Caja P
6568,468,115,35,Caja Q
6569,416,615,95,Caja R
6570,177,919,64,Caja S
6571,673,812,86,Caja T
6572,258,263,47,Caja U
6573,727,164,30,Caja V
6574,142,468,25,Caja W
6575,952,300,44,Caja X
6576,948,163,19,Caja Y
6577,797,942,26,Caja Z
6578,315,273,57,Caja A
6579,157,150,96,Caja B
6580,578,97,38,Caja C
6581,393,484,38,Caja D
6582,549,532,52,Caja E
6583,786,713,4,Caja F
6584,169,176,69,Caja G
6585,891,484,75,Caja H
6586,356,418,83,Caja I
6587,120,643,47,Caja J
6588,156,153,8,Caja K
6589,41,153,100,Caja L
6590,577,152,7,Caja M
6591,740,343,40,Caja N
6592,948,83,35,Caja O
6593,255,355,81,Caja P
6594,223,758,1,Caja Q
6595,68,264,39,Caja R
6596,935,793,28,Caja S
6597,105,922,64,Caja T
6598,679,772,29,Caja U
6599,222,850,69,Caja V
6600,731,485,59,Caja W
6601,186,419,66,Caja X
6602,50,650,55,Caja Y
6603,424,262,17,Caja Z
6604,453,676,4,Caja A
6605,201,260,3,Caja B
6606,308,528,94,Caja C
6607,945,918,71,Caja D
6608,798,686,59,Caja E
6609,581,772,85,Caja F
6610,461,568,30,Caja G
6611,802,313,87,Caja H
6612,995,752,95,Caja I
6613,141,823,81,Caja J
6614,101,437,28,Caja K
6615,453,795,89,Caja L
6616,148,69,19,Caja M
6617,504,318,25,Caja N
6618,156,991,18,Caja O
6619,513,874,86,Caja P
6620,473,502,49,Caja Q
6621,936,173,31,Caja R
6622,134,334,23,Caja S
6623,185,914,53,Caja T
6624,743,742,62,Caja U
6625,184,920,60,Caja V
6626,326,654,4,Caja W
6627,411,230,53,Caja X
6628,293,948,95,Caja Y
6629,439,709,41,Caja Z
6630,358,860,3,Caja A
6631,707,876,31,Caja B
6632,56,347,27,Caja C
6633,832,942,73,Caja D
6634,804,688,45,Caja E
6635,977,982,81,Caja F
6636,550,957,75,Caja G
6637,177,243,60,Caja H
6638,945,651,45,Caja I
6639,335,528,98,Caja J
6640,371,863,64,Caja K
6641,265,677,100,Caja L
6642,893,1,82,Caja M
6643,392,245,50,Caja N
6644,218,941,21,Caja O
6645,566,354,38,Caja P
6646,300,801,43,Caja Q
6647,944,468,56,Caja R
6648,17,356,55,Caja S
6649,442,554,53,Caja T
6650,648,116,53,Caja U
6651,317,440,100,Caja V
6652,846,976,95,Caja W
6653,851,248,26,Caja X
6654,425,386,24,Caja Y
6655,442,235,82,Caja Z
6656,898,744,6,Caja A
6657,612,135,64,Caja B
6658,233,227,81,Caja C
6659,340,252,34,Caja D
6660,110,766,72,Caja E
6661,408,878,51,Caja F
6662,568,16,3,Caja G
6663,101,373,47,Caja H
6664,186,380,76,Caja I
6665,790,815,24,Caja J
6666,591,508,21,Caja K
6667,512,896,33,Caja L
6668,959,281,82,Caja M
6669,669,827,25,Caja N
6670,783,698,41,Caja O
6671,357,776,36,Caja P
6672,690,488,2,Caja Q
6673,703,834,60,Caja R
6674,670,979,60,Caja S
6675,552,557,14,Caja T
6676,236,331,80,Caja U
6677,515,738,36,Caja V
6678,528,964,96,Caja W
6679,815,502,98,Caja X
6680,988,406,14,Caja Y
6681,329,67,48,Caja Z
6682,563,302,66,Caja A
6683,708,858,85,Caja B
6684,401,479,63,Caja C
6685,170,182,92,Caja D
6686,656,601,25,Caja E
6687,351,414,33,Caja F
6688,559,143,21,Caja G
6689,731,566,19,Caja H
6690,742,35,88,Caja I
6691,397,420,87,Caja J
6692,308,785,27,Caja K
6693,794,45,60,Caja L
6694,634,107,16,Caja M
6695,117,47,38,Caja N
6696,374,869,43,Caja O
6697,938,935,99,Caja P
6698,298,766,30,Caja Q
6699,598,384,43,Caja R
6700,878,932,93,Caja S
6701,280,910,98,Caja T
6702,607,402,44,Caja U
6703,53,346,54,Caja V
6704,413,427,16,Caja W
6705,144,240,14,Caja X
6706,449,165,56,Caja Y
6707,374,764,78,Caja Z
6708,161,517,78,Caja A
6709,394,71,8,Caja B
6710,239,951,54,Caja C
6711,513,781,81,Caja D
6712,978,30,72,Caja E
6713,235,654,45,Caja F
6714,487,47,33,Caja G
6715,185,718,63,Caja H
6716,248,416,91,Caja I
6717,559,555,36,Caja J
6718,851,530,10,Caja K
6719,441,420,81,Caja L
6720,386,294,64,Caja M
6721,407,554,84,Caja N
6722,496,943,86,Caja O
6723,852,420,41,Caja P
6724,629,33,16,Caja Q
6725,234,570,31,Caja R
6726,998,601,93,Caja S
6727,180,60,17,Caja T
6728,263,897,79,Caja U
6729,984,55,88,Caja V
6730,867,46,89,Caja W
6731,897,813,36,Caja X
6732,928,503,41,Caja Y
6733,54,198,53,Caja Z
6734,306,314,18,Caja A
6735,944,356,6,Caja B
6736,359,62,25,Caja C
6737,724,119,20,Caja D
6738,392,587,69,Caja E
6739,898,229,64,Caja F
6740,316,867,75,Caja G
6741,624,519,21,Caja H
6742,609,703,91,Caja I
6743,537,164,83,Caja J
6744,203,477,21,Caja K
6745,289,76,67,Caja L
6746,757,373,2,Caja M
6747,458,993,74,Caja N
6748,450,445,26,Caja O
6749,909,790,8,Caja P
6750,385,51,24,Caja Q
6751,929,350,33,Caja R
6752,572,705,4,Caja S
6753,518,567,47,Caja T
6754,507,130,9,Caja U
6755,778,657,92,Caja V
6756,776,53,34,Caja W
6757,14,953,100,Caja X
6758,884,469,59,Caja Y
6759,304,205,7,Caja Z
6760,158,392,36,Caja A
6761,130,712,2,Caja B
6762,696,534,97,Caja C
6763,198,812,79,Caja D
6764,446,176,10,Caja E
6765,267,87,7,Caja F
6766,350,318,24,Caja G
6767,432,731,12,Caja H
6768,94,369,17,Caja I
6769,60,982,39,Caja J
6770,554,495,13,Caja K
6771,776,660,37,Caja L
6772,385,372,83,Caja M
6773,770,76,98,Caja N
6774,961,433,10,Caja O
6775,234,960,48,Caja P
6776,701,290,82,Caja Q
6777,486,430,62,Caja R
6778,306,984,73,Caja S
6779,296,88,86,Caja T
6780,203,6,75,Caja U
6781,222,352,26,Caja V
6782,752,356,30,Caja W
6783,281,861,46,Caja X
6784,860,970,56,Caja Y
6785,347,668,86,Caja Z
6786,553,513,69,Caja A
6787,42,279,62,Caja B
6788,392,596,21,Caja C
6789,722,771,45,Caja D
6790,745,144,76,Caja E
6791,156,512,8,Caja F
6792,967,359,55,Caja G
6793,887,201,57,Caja H
6794,95,477,42,Caja I
6795,436,268,19,Caja J
6796,191,352,6,Caja K
6797,137,910,63,Caja L
6798,766,60,87,Caja M
6799,15,202,17,Caja N
6800,990,361,60,Caja O
6801,620,887,86,Caja P
6802,87,466,94,Caja Q
6803,943,267,41,Caja R
6804,938,905,68,Caja S
6805,565,277,59,Caja T
6806,73,227,24,Caja U
6807,324,874,21,Caja V
6808,314,305,18,Caja W
6809,877,831,28,Caja X
6810,652,543,81,Caja Y
6811,665,725,86,Caja Z
6812,381,952,67,Caja A
6813,971,247,53,Caja B
6814,953,642,47,Caja C
6815,842,908,91,Caja D
6816,653,510,96,Caja E
6817,438,808,83,Caja F
6818,655,336,88,Caja G
6819,650,975,63,Caja H
6820,550,232,95,Caja I
6821,723,104,30,Caja J
6822,755,913,64,Caja K
6823,352,117,25,Caja L
6824,831,2,14,Caja M
6825,27,408,67,Caja N
6826,810,856,30,Caja O
6827,817,678,88,Caja P
6828,14,718,90,Caja Q
6829,689,663,100,Caja R
6830,754,176,90,Caja S
6831,148,33,36,Caja T
6832,272,935,95,Caja U
6833,99,297,22,Caja V
6834,729,354,25,Caja W
6835,48,809,79,Caja X
6836,496,870,38,Caja Y
6837,613,217,41,Caja Z
6838,181,632,47,Caja A
6839,163,706,65,Caja B
6840,15,827,5,Caja C
6841,148,807,33,Caja D
6842,782,554,6,Caja E
6843,959,660,5,Caja F
6844,302,633,58,Caja G
6845,188,966,42,Caja H
6846,625,61,68,Caja I
6847,682,982,89,Caja J
6848,957,616,4,Caja K
6849,77,151,59,Caja L
6850,674,261,62,Caja M
6851,45,529,42,Caja N
6852,544,486,84,Caja O
6853,799,41,52,Caja P
6854,605,136,93,Caja Q
6855,278,562,40,Caja R
6856,774,717,27,Caja S
6857,932,333,16,Caja T
6858,307,647,71,Caja U
6859,3,147,12,Caja V
6860,933,269,74,Caja W
6861,550,460,81,Caja X
6862,83,721,46,Caja Y
6863,131,244,39,Caja Z
6864,36,132,96,Caja A
6865,251,728,17,Caja B
6866,597,675,87,Caja C
6867,539,187,89,Caja D
6868,604,154,10,Caja E
6869,239,488,65,Caja F
6870,29,939,45,Caja G
6871,885,627,63,Caja H
6872,431,961,82,Caja I
6873,323,555,49,Caja J
6874,520,694,6,Caja K
6875,109,882,44,Caja L
6876,885,66,70,Caja M
6877,450,521,35,Caja N
6878,214,229,80,Caja O
6879,430,424,81,Caja P
6880,739,325,14,Caja Q
6881,464,98,18,Caja R
6882,171,792,100,Caja S
6883,809,122,8,Caja T
6884,942,109,7,Caja U
6885,916,492,9,Caja V
6886,731,212,82,Caja W
6887,166,127,46,Caja X
6888,856,427,44,Caja Y
6889,402,161,77,Caja Z
6890,970,496,39,Caja A
6891,895,987,82,Caja B
6892,696,27,16,Caja C
6893,155,676,59,Caja D
6894,85,688,10,Caja E
6895,44,728,91,Caja F
6896,889,966,84,Caja G
6897,98,253,56,Caja H
6898,525,665,32,Caja I
6899,927,357,89,Caja J
6900,513,741,94,Caja K
6901,821,87,14,Caja L
6902,550,300,79,Caja M
6903,453,163,97,Caja N
6904,377,473,13,Caja O
6905,962,191,33,Caja P
6906,672,681,51,Caja Q
6907,508,708,58,Caja R
6908,830,149,58,Caja S
6909,548,909,45,Caja T
6910,728,178,27,Caja U
6911,112,385,46,Caja V
6912,96,962,90,Caja W
6913,746,507,11,Caja X
6914,287,264,9,Caja Y
6915,851,702,71,Caja Z
6916,963,441,77,Caja A
6917,597,702,54,Caja B
6918,739,364,28,Caja C
6919,828,988,57,Caja D
6920,198,897,18,Caja E
6921,594,553,7,Caja F
6922,352,878,58,Caja G
6923,640,896,83,Caja H
6924,175,567,16,Caja I
6925,120,644,55,Caja J
6926,412,808,54,Caja K
6927,229,827,45,Caja L
6928,576,215,40,Caja M
6929,258,85,90,Caja N
6930,678,637,34,Caja O
6931,907,434,58,Caja P
6932,131,56,32,Caja Q
6933,700,581,70,Caja R
6934,3,533,25,Caja S
6935,791,696,3,Caja T
6936,285,94,17,Caja U
6937,207,8,71,Caja V
6938,690,679,64,Caja W
6939,573,742,65,Caja X
6940,697,739,67,Caja Y
6941,55,613,18,Caja Z
6942,903,320,1,Caja A
6943,486,467,95,Caja B
6944,658,153,50,Caja C
6945,456,303,100,Caja D
6946,906,569,33,Caja E
6947,419,873,25,Caja F
6948,834,596,68,Caja G
6949,728,686,63,Caja H
6950,173,30,94,Caja I
6951,932,147,54,Caja J
6952,237,958,4,Caja K
6953,452,481,46,Caja L
6954,583,389,78,Caja M
6955,585,553,36,Caja N
6956,643,28,38,Caja O
6957,53,335,47,Caja P
6958,510,479,39,Caja Q
6959,631,901,100,Caja R
6960,132,281,62,Caja S
6961,429,760,10,Caja T
6962,230,378,74,Caja U
6963,926,626,98,Caja V
6964,693,529,57,Caja W
6965,146,560,80,Caja X
6966,231,946,99,Caja Y
6967,599,993,89,Caja Z
6968,145,809,19,Caja A
6969,743,826,42,Caja B
6970,880,451,50,Caja C
6971,993,127,14,Caja D
6972,6,43,32,Caja E
6973,474,707,11,Caja F
6974,208,733,10,Caja G
6975,644,679,89,Caja H
6976,308,884,90,Caja I
6977,948,612,71,Caja J
6978,461,657,35,Caja K
6979,977,262,13,Caja L
6980,406,775,29,Caja M
6981,867,590,86,Caja N
6982,803,758,61,Caja O
6983,37,950,84,Caja P
6984,916,475,62,Caja Q
6985,107,296,5,Caja R
6986,711,572,91,Caja S
6987,329,57,91,Caja T
6988,291,1000,8,Caja U
6989,799,767,57,Caja V
6990,365,942,5,Caja W
6991,124,829,96,Caja X
6992,29,190,60,Caja Y
6993,406,190,22,Caja Z
6994,428,273,98,Caja A
6995,897,348,79,Caja B
6996,430,250,14,Caja C
6997,335,277,93,Caja D
6998,906,373,8,Caja E
6999,238,913,69,Caja F
7000,446,979,43,Caja G
7001,738,85,61,Caja H
7002,432,799,29,Caja I
7003,186,520,51,Caja J
7004,541,697,54,Caja K
7005,21,512,50,Caja L
7006,898,481,100,Caja M
7007,466,816,25,Caja N
7008,240,398,68,Caja O
7009,415,909,10,Caja P
7010,234,631,83,Caja Q
7011,818,890,63,Caja R
7012,212,818,51,Caja S
7013,435,822,89,Caja T
7014,814,50,69,Caja U
7015,404,427,71,Caja V
7016,119,893,55,Caja W
7017,31,671,36,Caja X
7018,889,827,61,Caja Y
7019,816,124,27,Caja Z
7020,880,546,12,Caja A
7021,137,904,71,Caja B
7022,595,263,91,Caja C
7023,58,32,62,Caja D
7024,451,709,55,Caja E
7025,271,623,11,Caja F
7026,328,364,75,Caja G
7027,495,286,89,Caja H
7028,247,990,15,Caja I
7029,82,500,75,Caja J
7030,91,466,79,Caja K
7031,934,430,64,Caja L
7032,459,105,6,Caja M
7033,819,818,39,Caja N
7034,401,157,19,Caja O
7035,311,670,4,Caja P
7036,660,699,4,Caja Q
7037,932,812,50,Caja R
7038,222,683,28,Caja S
7039,994,467,10,Caja T
7040,791,419,48,Caja U
7041,647,221,92,Caja V
7042,698,968,10,Caja W
7043,68,411,2,Caja X
7044,571,292,19,Caja Y
7045,860,34,19,Caja Z
7046,227,461,35,Caja A
7047,64,717,92,Caja B
7048,274,791,24,Caja C
7049,81,712,40,Caja D
7050,301,541,61,Caja E
7051,742,906,94,Caja F
7052,1,568,72,Caja G
7053,215,366,37,Caja H
7054,393,499,83,Caja I
7055,659,466,2,Caja J
7056,287,285,71,Caja K
7057,597,484,44,Caja L
7058,968,712,44,Caja M
7059,86,342,31,Caja N
7060,576,848,2,Caja O
7061,180,843,9,Caja P
7062,120,848,41,Caja Q
7063,363,521,68,Caja R
7064,537,889,20,Caja S
7065,93,48,97,Caja T
7066,251,876,59,Caja U
7067,580,409,92,Caja V
7068,191,467,16,Caja W
7069,671,282,1,Caja X
7070,708,702,37,Caja Y
7071,41,4,33,Caja Z
7072,351,27,9,Caja A
7073,923,917,59,Caja B
7074,560,474,21,Caja C
7075,902,266,62,Caja D
7076,655,742,55,Caja E
7077,594,576,34,Caja F
7078,199,784,69,Caja G
7079,958,311,82,Caja H
7080,582,149,92,Caja I
7081,777,904,28,Caja J
7082,126,751,78,Caja K
7083,824,912,68,Caja L
7084,98,818,95,Caja M
7085,129,283,77,Caja N
7086,75,217,72,Caja O
7087,803,22,43,Caja P
7088,321,864,94,Caja Q
7089,814,951,32,Caja R
7090,775,182,28,Caja S
7091,353,100,69,Caja T
7092,62,925,42,Caja U
7093,186,953,80,Caja V
7094,769,210,83,Caja W
7095,402,754,56,Caja X
7096,325,699,6,Caja Y
7097,98,131,58,Caja Z
7098,507,742,66,Caja A
7099,606,456,70,Caja B
7100,255,999,44,Caja C
7101,732,529,28,Caja D
7102,587,242,77,Caja E
7103,448,25,3,Caja F
7104,439,590,87,Caja G
7105,792,301,25,Caja H
7106,629,71,10,Caja I
7107,472,371,87,Caja J
7108,606,540,56,Caja K
7109,518,66,22,Caja L
7110,801,248,35,Caja M
7111,335,207,29,Caja N
7112,819,749,46,Caja O
7113,634,326,71,Caja P
7114,146,473,67,Caja Q
7115,676,676,72,Caja R
7116,426,176,25,Caja S
7117,488,435,83,Caja T
7118,787,738,77,Caja U
7119,796,870,59,Caja V
7120,573,554,21,Caja W
7121,187,726,16,Caja X
7122,649,719,24,Caja Y
7123,580,108,62,Caja Z
7124,264,611,64,Caja A
7125,424,771,45,Caja B
7126,125,514,94,Caja C
7127,579,724,69,Caja D
7128,178,991,80,Caja E
7129,378,190,43,Caja F
7130,724,331,28,Caja G
7131,839,193,13,Caja H
7132,735,661,53,Caja I
7133,989,728,92,Caja J
7134,510,896,89,Caja K
7135,190,55,23,Caja L
7136,141,198,91,Caja M
7137,18,956,3,Caja N
7138,890,70,85,Caja O
7139,596,938,19,Caja P
7140,302,198,93,Caja Q
7141,368,785,98,Caja R
7142,179,826,74,Caja S
7143,214,247,72,Caja T
7144,937,463,95,Caja U
7145,273,281,11,Caja V
7146,248,678,1,Caja W
7147,777,343,73,Caja X
7148,218,387,59,Caja Y
7149,308,1000,90,Caja Z
7150,195,293,72,Caja A
7151,882,502,79,Caja B
7152,498,630,91,Caja C
7153,677,947,97,Caja D
7154,860,575,31,Caja E
7155,706,198,70,Caja F
7156,314,27,16,Caja G
7157,744,268,77,Caja H
7158,48,292,96,Caja I
7159,43,976,1,Caja J
7160,358,321,60,Caja K
7161,223,395,75,Caja L
7162,614,196,60,Caja M
7163,470,146,41,Caja N
7164,369,638,41,Caja O
7165,43,24,64,Caja P
7166,725,328,89,Caja Q
7167,325,737,96,Caja R
7168,804,897,61,Caja S
7169,712,172,64,Caja T
7170,442,433,96,Caja U
7171,390,815,10,Caja V
7172,386,653,66,Caja W
7173,52,443,79,Caja X
7174,639,970,13,Caja Y
7175,541,458,29,Caja Z
7176,475,600,62,Caja A
7177,455,805,14,Caja B
7178,393,369,59,Caja C
7179,881,423,78,Caja D
7180,942,484,30,Caja E
7181,259,152,93,Caja F
7182,425,320,100,Caja G
